t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
7.1200,448.737750,-0.561652,-0.561558,53.4091,55.0808,59.0549,-0.561627,0.000000,75.402322,4
7.1300,449.279777,-0.013609,0.014117,55.0590,54.6743,55.1345,-0.006047,0.000000,75.425646,4
7.1400,449.837726,0.535492,0.533288,56.1519,54.9032,50.4450,0.534891,0.000000,75.391697,4
7.1500,450.392984,1.082826,1.056478,54.6014,54.8372,54.8294,1.075640,0.000000,75.372464,4
7.1600,450.930849,1.632018,1.634256,53.6010,54.7930,59.2024,1.632628,0.000000,75.404851,4
7.1700,451.473809,2.180609,2.207094,55.1115,55.0134,54.6151,2.187832,0.000000,75.423632,4
7.1800,452.033622,2.729357,2.725404,56.2292,54.7849,50.6966,2.728279,0.000000,75.390247,4
7.1900,452.587342,-3.004366,-3.030979,54.5248,54.9301,55.3470,-3.011624,0.000000,75.372772,4
7.2000,453.125322,-2.456347,-2.449758,53.5103,54.8990,59.0558,-2.454550,0.000000,75.408739,4
7.2100,453.668663,-1.907403,-1.881682,55.3072,54.6756,54.1841,-1.900388,0.000000,75.422857,4
7.2200,454.227295,-1.360207,-1.366789,55.8609,54.9046,50.4611,-1.362002,0.000000,75.387362,4
7.2300,454.778579,-0.813469,-0.838285,54.2966,54.4689,55.6509,-0.820237,0.000000,75.375194,4
7.2400,455.313355,-0.266370,-0.258814,53.3460,54.8069,58.6161,-0.264309,0.000000,75.409462,4
7.2500,455.856604,0.279028,0.304835,55.1637,54.5130,53.6357,0.286066,0.000000,75.422424,4
7.2600,456.413546,0.826102,0.816349,55.8387,54.6210,50.5479,0.823442,0.000000,75.384723,4
7.2700,456.963423,1.371404,1.347271,54.0220,54.6982,55.7724,1.364822,0.000000,75.375711,4
7.2800,457.498396,1.918472,1.927860,53.5636,54.5609,58.7118,1.921033,0.000000,75.411542,4
7.2900,458.042390,2.465217,2.489066,55.2340,54.8064,53.3007,2.471721,0.000000,75.419978,4
7.3000,458.600856,3.011727,3.001346,55.8303,54.5922,50.8290,3.008896,0.000000,75.384300,4
7.3100,459.149320,-2.724211,-2.747915,54.0132,54.6664,56.1720,-2.730676,0.000000,75.376689,4
7.3200,459.684282,-2.178400,-2.165882,53.4337,54.6955,58.3984,-2.174986,0.000000,75.414083,4
7.3300,460.228292,-1.632172,-1.609117,55.3357,54.4093,52.9909,-1.625884,0.000000,75.419314,4
7.3400,460.784706,-1.087130,-1.099535,55.4604,54.6549,50.6366,-1.090513,0.000000,75.382134,4
7.3500,461.330997,-0.543050,-0.564735,53.7888,54.2630,56.2687,-0.548964,0.000000,75.379043,4
7.3600,461.863176,0.001990,0.014427,53.3262,54.5394,57.9904,0.005382,0.000000,75.413876,4
7.3700,462.406855,0.545076,0.567879,55.1491,54.3464,52.5905,0.551295,0.000000,75.418616,4
7.3800,462.961893,1.090058,1.075607,55.4867,54.3747,50.8040,1.086117,0.000000,75.380637,4
7.3900,463.507241,1.633441,1.612222,53.5995,54.5327,56.3052,1.627654,0.000000,75.379257,4
7.4000,464.040238,2.178437,2.192242,53.5360,54.3471,58.0885,2.182202,0.000000,75.415431,4
7.4100,464.584442,2.723233,2.744087,55.2149,54.5958,52.4086,2.728920,0.000000,75.416389,4
7.4200,465.140687,-3.015617,-3.029842,55.4383,54.3824,51.0483,-3.019496,0.000000,75.380979,4
7.4300,465.684771,-2.470644,-2.491271,53.6172,54.4292,56.5618,-2.476270,0.000000,75.380307,4
7.4400,466.217517,-1.927096,-1.911141,53.3654,54.4615,57.7206,-1.922744,0.000000,75.417002,4
7.4500,466.761195,-1.383392,-1.363120,55.2362,54.1749,52.1940,-1.377863,0.000000,75.416032,4
7.4600,467.314976,-0.840619,-0.856227,55.0851,54.4033,50.8308,-0.844876,0.000000,75.379460,4
7.4700,467.857193,-0.298893,-0.317856,53.4202,54.0593,56.5131,-0.304065,0.000000,75.382136,4
7.4800,468.387461,0.243985,0.259087,53.2714,54.3020,57.3872,0.248104,0.000000,75.416111,4
7.4900,468.930669,0.784956,0.805093,55.0473,54.1584,51.9424,0.790448,0.000000,75.415562,4
7.5000,469.483409,1.327886,1.310996,55.1556,54.1642,51.0009,1.323280,0.000000,75.378659,4
7.5100,470.025252,1.869334,1.850589,53.3007,54.3423,56.4953,1.864222,0.001257,75.382064,1
7.5200,470.557428,2.410409,2.430576,53.6032,53.7075,58.0919,2.415909,0.023597,75.422529,1
7.5300,471.100894,2.947831,2.987671,54.9649,53.8049,53.5902,2.958697,0.073862,75.437586,1
7.5400,471.653420,-2.801795,-2.763614,54.9799,53.0989,54.0447,-2.791382,0.152053,75.437765,1
7.5500,472.192927,-2.270024,-2.193266,53.2846,53.0252,59.7116,-2.249090,0.258169,75.482273,1
7.5600,472.724987,-1.742943,-1.581668,53.4306,52.6846,61.0052,-1.698959,0.392210,75.567478,1
7.5700,473.268779,-1.217692,-0.993405,55.1610,52.2454,57.0335,-1.156523,0.554177,75.627044,1
7.5800,473.820654,-0.694808,-0.428666,54.8425,52.4292,57.1495,-0.622224,0.744069,75.669537,1
7.5900,474.362393,-0.171863,0.173520,53.6136,52.3296,62.7554,-0.077667,0.944014,75.754303,1
7.6000,474.898548,0.358038,0.807960,54.2277,53.3023,62.7504,0.480744,1.117150,75.857199,1
7.6100,475.453998,0.891183,1.405557,56.2673,53.6900,56.9597,1.031467,1.262362,75.915083,1
7.6200,476.016079,1.437430,1.954292,56.0595,54.9827,54.4608,1.578393,1.379648,75.914893,1
7.6300,476.572134,1.983686,2.522317,54.8513,54.8761,58.8972,2.130585,1.469009,75.940809,1
7.6400,477.116641,2.545149,3.112397,55.1423,56.1877,58.1386,2.699853,1.530444,75.967341,1
7.6500,477.682113,3.096191,-2.613841,56.8411,55.2079,53.4240,1.538910,1.563955,75.968811,1
7.6600,478.242725,-2.622071,-2.093633,55.8053,56.5278,52.2502,-2.477952,1.570796,75.923140,2
7.6700,478.800078,-2.072722,-1.539936,55.0813,54.5281,57.9997,-1.927417,1.570796,75.934667,2
7.6800,479.342302,-1.514588,-0.949003,54.4509,56.1833,58.9535,-1.360338,1.570796,75.966549,2
7.6900,479.902364,-0.965031,-0.380335,56.6861,54.6452,54.5956,-0.805569,1.570796,75.982061,2
7.7000,480.462779,-0.403992,0.141663,55.6969,56.6963,51.3169,-0.255177,1.570796,75.938869,2
7.7100,481.021141,0.147372,0.677955,55.4710,54.2234,56.2244,0.292076,1.570796,75.931259,2
7.7200,481.563512,0.701891,1.261068,53.8691,56.2990,59.0560,0.854394,1.570796,75.960162,2
7.7300,482.117469,1.253867,1.838897,56.5087,54.4129,55.9513,1.413421,1.570796,75.984133,2
7.7400,482.679268,1.811380,2.368811,55.7677,56.8775,51.1814,1.963407,1.570796,75.949860,2
7.7500,483.239430,2.368324,2.892419,56.0056,54.3866,54.5859,2.511259,1.570796,75.923233,2
7.7600,483.785839,2.919693,-2.816155,53.7113,56.2152,59.0559,1.355371,1.570796,75.948441,2
7.7700,484.333841,-2.808314,-2.228555,56.0875,54.4196,57.5814,-2.650198,1.570796,75.980758,2
7.7800,484.895814,-2.256476,-1.683606,55.8067,56.4644,52.0217,-2.100239,1.570796,75.966101,2
7.7900,485.455191,-1.696405,-1.166446,56.1653,54.6915,52.9981,-1.551871,1.570796,75.927317,2
7.8000,486.005568,-1.150213,-0.605723,53.8034,55.5533,58.2407,-1.001716,1.570796,75.945475,2
7.8100,486.546544,-0.594114,-0.016499,55.2059,54.6844,58.5340,-0.436582,1.570796,75.979611,2
7.8200,487.106062,-0.048104,0.541954,55.8535,55.6200,53.1500,0.112821,1.570796,75.984917,2
7.8300,487.663745,0.514082,1.055387,56.0696,55.4854,51.3186,0.661710,1.570796,75.936082,2
7.8400,488.219407,1.059312,1.596481,54.4611,54.8650,56.6434,1.205813,1.570796,75.937377,2
7.8500,488.757564,1.616555,2.181023,54.3246,55.4550,59.0617,1.770501,1.570796,75.966475,2
7.8600,489.313854,2.162129,2.754249,56.0590,54.8440,54.9868,2.323616,1.569540,75.989527,3
7.8700,489.871960,2.723683,-3.007660,55.9230,56.2986,50.8359,1.160589,1.547199,75.944957,3
7.8800,490.431650,-3.010952,-2.480468,55.2972,54.3426,55.1251,-2.866274,1.496934,75.929915,3
7.8900,490.971268,-2.456798,-1.902609,53.6340,55.8269,59.2415,-2.305655,1.418743,75.956076,3
7.9000,491.516956,-1.901612,-1.327531,55.2865,55.8553,54.2560,-1.745045,1.312627,75.969463,3
7.9100,492.075133,-1.333766,-0.841900,56.1872,57.1289,44.5897,-1.199620,1.178586,75.877138,3
7.9200,492.634830,-0.771124,-0.398265,55.1680,55.5788,46.3356,-0.669435,1.016619,75.762695,3
7.9300,493.166630,-0.211480,0.110576,51.8711,56.4753,54.0004,-0.123647,0.826728,75.718126,3
7.9400,493.691139,0.349652,0.648550,53.5986,55.5234,51.6693,0.431170,0.626783,75.692465,3
7.9500,494.238607,0.906786,1.112485,55.3199,56.1338,42.5149,0.962886,0.453646,75.589875,3
7.9600,494.791607,1.459756,1.545101,54.6374,54.3829,46.3987,1.483032,0.308435,75.476703,3
7.9700,495.316451,2.008370,2.065719,51.1603,55.3153,56.0591,2.024010,0.191148,75.457001,3
7.9800,495.835424,2.552345,2.634810,52.9166,53.8881,55.1595,2.574835,0.101788,75.480913,3
7.9900,496.377821,3.096778,3.131227,55.3901,54.3875,45.9084,3.106173,0.040352,75.424056,3
8.0000,496.931395,-2.650305,-2.686758,54.2650,53.6290,49.0059,-2.660247,0.006842,75.357944,3
8.0100,497.456250,-2.113050,-2.138932,51.5845,53.1428,59.3730,-2.120108,0.000000,75.379407,4
8.0200,497.971039,-1.581036,-1.540864,51.9481,53.8447,57.4116,-1.570080,0.000000,75.440907,4
8.0300,498.511835,-1.047852,-1.021157,55.5607,52.6366,47.9713,-1.040571,0.000000,75.419586,4
8.0400,499.061938,-0.514113,-0.553545,54.0987,53.8300,48.3041,-0.524867,0.000000,75.354385,4
8.0500,499.589901,0.014981,-0.009596,51.4627,52.7004,58.8446,0.008278,0.000000,75.380106,4
8.0600,500.100116,0.551048,0.583809,51.9702,53.4888,57.8247,0.559983,0.000000,75.434869,4
8.0700,500.639924,1.078740,1.111211,54.8978,53.2070,48.0822,1.087596,0.000000,75.424448,4
8.0800,501.189829,1.614976,1.577096,54.8341,52.9404,48.3789,1.604645,0.000000,75.356976,4
8.0900,501.719200,2.144312,2.115675,51.1462,53.7822,57.8821,2.136502,0.000000,75.374183,4
8.1000,502.232015,2.678985,2.711453,52.2707,52.6781,58.8589,2.687840,0.000000,75.436147,4
8.1100,502.767882,-3.071337,-3.040017,54.6705,53.8958,48.2974,-3.062796,0.000000,75.423266,4
8.1200,503.321291,-2.540089,-2.570267,54.8639,52.7566,48.1528,-2.548319,0.000000,75.363997,4
8.1300,503.849237,-2.005533,-2.040158,51.5323,53.4495,57.5005,-2.014976,0.000000,75.368722,4
8.1400,504.362484,-1.476493,-1.443645,51.5015,53.2081,58.6522,-1.467535,0.000000,75.435496,4
8.1500,504.894591,-0.942846,-0.909904,54.9052,52.7603,49.1390,-0.933862,0.000000,75.426955,4
8.1600,505.445089,-0.413888,-0.441449,54.2789,53.5706,46.9975,-0.421405,0.000000,75.364664,4
8.1700,505.975347,0.116549,0.081323,51.9394,52.3543,57.1581,0.106942,0.000000,75.368610,4
8.1800,506.484541,0.648139,0.672614,51.0598,53.7201,58.5360,0.654814,0.000000,75.427075,4
8.1900,507.016624,1.175932,1.215384,54.6174,52.4668,49.9593,1.186691,0.000000,75.433984,4
8.2000,507.564408,1.710072,1.682751,54.7204,53.4335,46.7799,1.702621,0.000000,75.365213,4
8.2100,508.099112,2.236741,2.201775,51.7797,52.9905,56.2514,2.227205,0.000000,75.367026,4
8.2200,508.608859,2.771868,2.790864,51.5258,52.9740,59.4261,2.777048,0.000000,75.423492,4
8.2300,509.138736,-2.983113,-2.941933,53.9749,53.4872,50.1756,-2.971882,0.000000,75.434924,4
8.2400,509.688262,-2.450486,-2.470948,55.1975,52.5454,47.0286,-2.456067,0.000000,75.372814,4
8.2500,510.221658,-1.920418,-1.960377,51.6961,53.5517,55.1566,-1.931316,0.000000,75.360878,4
8.2600,510.733607,-1.391641,-1.372263,51.2368,52.5423,59.6176,-1.386356,0.000000,75.424063,4
8.2700,511.257053,-0.859951,-0.820861,53.8271,53.1521,50.7546,-0.849290,0.000000,75.434227,4
8.2800,511.805883,-0.334057,-0.346529,54.6767,52.8557,46.3162,-0.337458,0.000000,75.379266,4
8.2900,512.338969,0.197236,0.153482,52.3025,52.5814,54.5684,0.185303,0.000000,75.357707,4
8.3000,512.850126,0.723522,0.736845,50.5349,53.3581,59.1463,0.727156,0.000000,75.416858,4
8.3100,513.372075,1.253543,1.295152,53.9485,52.2309,52.1263,1.264891,0.000000,75.438802,4
8.3200,513.917708,1.782464,1.772498,54.5348,53.6125,45.8602,1.779746,0.000000,75.380798,4
8.3300,514.456353,2.310107,2.269029,52.7004,52.2617,54.0248,2.298904,0.000000,75.359713,4
8.3400,514.966848,2.842182,2.846303,50.7092,53.4740,59.3140,2.843306,0.000000,75.408327,4
8.3500,515.489282,-2.914729,-2.869017,53.3924,52.6494,52.8291,-2.902262,0.000000,75.442761,4
8.3600,516.032809,-2.382163,-2.388446,55.0196,52.9232,46.2278,-2.383877,0.000000,75.385668,4
8.3700,516.572646,-1.856603,-1.897168,52.3609,53.0396,52.6332,-1.867666,0.000000,75.358011,4
8.3800,517.084431,-1.326480,-1.326105,50.9690,52.4081,59.5828,-1.326378,0.000000,75.405882,4
8.3900,517.600909,-0.799530,-0.756343,52.6234,53.2178,53.0402,-0.787752,0.000000,75.440227,4
8.4000,518.143653,-0.273178,-0.269859,54.9559,52.2066,46.4033,-0.272273,0.000000,75.395558,4
8.4100,518.681064,0.255488,0.210921,52.5937,53.0382,51.4016,0.243333,0.000000,75.353260,4
8.4200,519.195929,0.779372,0.776432,50.6304,52.4929,59.1765,0.778570,0.000000,75.401775,4
8.4300,519.708201,1.309892,1.348835,52.6854,52.6962,54.2847,1.320513,0.000000,75.438114,4
8.4400,520.249705,1.833736,1.844592,54.5019,52.9928,46.3278,1.836696,0.000000,75.401907,4
8.4500,520.790094,2.363937,2.320903,53.4281,52.2852,51.0454,2.352201,0.000000,75.355140,4
8.4600,521.306406,2.889899,2.879504,50.3908,53.3892,58.5352,2.887064,0.000000,75.393134,4
8.4700,521.819776,-2.864915,-2.824571,52.6516,52.1229,55.5648,-2.853912,0.000000,75.441043,4
8.4800,522.356689,-2.336711,-2.323339,54.3790,53.3144,46.4975,-2.333064,0.000000,75.404587,4
8.4900,522.900230,-1.811735,-1.848608,53.4324,52.2020,50.0977,-1.821792,0.000000,75.359929,4
8.5000,523.415622,-1.282938,-1.301698,50.6648,52.8606,58.1105,-1.288055,0.000000,75.385383,4
8.5100,523.926778,-0.759695,-0.719923,51.7273,52.5622,55.8270,-0.748848,0.000000,75.440124,4
8.5200,524.459287,-0.231999,-0.213224,54.5380,52.2967,47.2752,-0.226879,0.000000,75.411713,4
8.5300,525.001356,0.291470,0.256612,53.1579,52.8899,48.5548,0.281964,0.000000,75.359751,4
8.5400,525.520355,0.816958,0.793807,51.0669,52.0046,57.7806,0.810644,0.000000,75.381383,4
8.5500,526.027544,1.343169,1.375192,51.2431,53.1046,56.3690,1.351903,0.000000,75.432861,4
8.5600,526.559876,1.866742,1.894506,54.3995,52.0779,48.2290,1.874314,0.000000,75.421294,4
8.5700,527.101131,2.395523,2.361592,53.6889,52.9328,47.9182,2.386269,0.000000,75.360332,4
8.5800,527.625565,2.917899,2.892702,51.0192,52.4542,56.9478,2.911027,0.000000,75.377825,4
8.5900,528.131891,-2.835455,-2.809404,51.4382,52.5403,57.4499,-2.828350,0.000000,75.428847,4
8.6000,528.661221,-2.312957,-2.279910,53.7314,52.8152,48.5853,-2.303944,0.000000,75.426054,4
8.6100,529.203194,-1.785383,-1.812734,54.1826,52.0624,47.6235,-1.792842,0.000000,75.367221,4
8.6200,529.727304,-1.262194,-1.293813,50.8474,52.9352,55.5373,-1.270818,0.000000,75.369904,4
8.6300,530.234064,-0.737930,-0.714168,51.1117,51.9074,58.0246,-0.731449,0.000000,75.427503,4
8.6400,530.755906,-0.213170,-0.179514,53.3487,52.7526,49.2647,-0.203991,0.000000,75.427748,4
8.6500,531.298140,0.308267,0.290292,54.0146,52.0704,46.8143,0.303365,0.000000,75.375224,4
8.6600,531.822986,0.834014,0.795449,51.4366,52.4016,54.6104,0.823496,0.000000,75.362966,4
8.6700,532.330528,1.355146,1.372912,50.4820,52.5457,58.1095,1.359991,0.000000,75.420932,4
8.6800,532.849499,1.881324,1.917415,53.5071,52.0478,50.8821,1.891167,0.000000,75.432466,4
8.6900,533.390577,2.404012,2.392082,53.8692,52.9390,46.1665,2.400759,0.000000,75.379718,4
8.7000,533.921069,2.928688,2.890206,52.1097,51.8251,54.0001,2.918193,0.000000,75.362804,4
8.7100,534.428051,-2.829387,-2.821149,50.2742,53.0492,58.1342,-2.827140,0.000000,75.411451,4
8.7200,534.946343,-2.306998,-2.265641,53.1026,51.8496,52.0563,-2.295719,0.000000,75.438665,4
8.7300,535.483451,-1.780945,-1.788269,54.0519,52.7170,46.0193,-1.782942,0.000000,75.384606,4
8.7400,536.016741,-1.261140,-1.298088,51.9778,52.0507,52.4562,-1.271217,0.000000,75.362299,4
8.7500,536.523047,-0.735732,-0.736291,50.4125,52.2365,58.2407,-0.735885,0.000000,75.403908,4
8.7600,537.036157,-0.216207,-0.174548,52.1402,52.3654,52.6472,-0.204846,0.000000,75.439039,4
8.7700,537.570774,0.307302,0.309127,54.2801,51.8357,46.3547,0.307800,0.000000,75.394631,4
8.7800,538.103949,0.828156,0.788849,52.0487,52.5844,50.7484,0.817436,0.000000,75.357963,4
8.7900,538.614501,1.349690,1.343244,50.5373,51.7731,58.2545,1.347932,0.000000,75.398331,4
8.8000,539.122879,1.873525,1.910100,51.8175,52.6398,53.8309,1.883500,0.000000,75.435296,4
8.8100,539.657756,2.393607,2.406548,54.1459,51.9807,46.8041,2.397136,0.000000,75.405473,4
8.8200,540.192302,2.919241,2.879596,52.7774,52.3667,49.8936,2.908429,0.000000,75.357269,4
8.8300,540.707091,-2.844539,-2.856209,50.3033,52.3414,57.5752,-2.847722,0.000000,75.391815,4
8.8400,541.213488,-2.319000,-2.285405,51.8152,51.9697,55.2375,-2.309838,0.000000,75.434528,4
8.8500,541.744068,-1.799547,-1.779576,53.5708,52.5666,46.9037,-1.794101,0.000000,75.411928,4
8.8600,542.280263,-1.276794,-1.310860,53.2257,51.5896,49.0070,-1.286084,0.000000,75.362438,4
8.8700,542.794604,-0.756684,-0.777944,50.1545,52.5805,56.3797,-0.762482,0.000000,75.381261,4
8.8800,543.299727,-0.236690,-0.204895,51.2587,51.5479,56.1559,-0.228019,0.000000,75.433821,4
8.8900,543.823180,0.284736,0.308645,53.3524,52.3752,47.6165,0.291257,0.000000,75.416967,4
8.9000,544.360841,0.802791,0.776375,53.2281,51.7731,47.7614,0.795587,0.000000,75.368223,4
8.9100,544.877599,1.325184,1.294946,50.7549,52.0828,55.6579,1.316937,0.000000,75.372435,4
8.9200,545.382516,1.843635,1.869573,50.5965,52.2337,56.7494,1.850709,0.000000,75.427907,4
8.9300,545.903402,2.366309,2.395925,53.5290,51.7711,49.1855,2.374386,0.000000,75.424696,4
8.9400,546.440910,2.886247,2.865544,53.2496,52.5526,46.7785,2.880601,0.000000,75.372171,4
8.9500,546.963590,-2.875898,-2.908336,51.3324,51.5577,54.9583,-2.884745,0.000000,75.369911,4
8.9600,547.466780,-2.354176,-2.337507,50.2410,52.6105,57.0854,-2.349630,0.000000,75.419087,4
8.9700,547.985475,-1.835632,-1.798752,53.0617,51.5204,50.3431,-1.825574,0.000000,75.432929,4
8.9800,548.519291,-1.313498,-1.328796,53.4494,52.3033,46.2032,-1.317670,0.000000,75.377396,4
8.9900,549.045071,-0.797437,-0.831019,51.2612,51.6639,53.2833,-0.806596,0.000000,75.366801,4
9.0000,549.546890,-0.275695,-0.268944,50.2076,51.9178,57.4451,-0.273854,0.000000,75.410571,4
9.0100,550.059952,0.240126,0.279378,52.1600,51.9475,51.2187,0.250831,0.000000,75.435673,4
9.0200,550.591906,0.760633,0.754989,53.7921,51.5900,46.2568,0.759094,0.000000,75.387508,4
9.0300,551.119403,1.277772,1.240573,51.4448,52.2086,51.5247,1.267627,0.000000,75.361118,4
9.0400,551.625328,1.796976,1.796400,50.3248,51.5156,57.7809,1.796819,0.000000,75.403905,4
9.0500,552.133594,2.316965,2.353285,51.7733,52.3228,52.5743,2.326870,0.000000,75.434057,4
9.0600,552.666091,2.834698,2.841220,53.8017,51.6189,46.5741,2.836477,0.000000,75.399396,4
9.0700,553.195369,-2.926824,-2.965438,52.1046,52.1150,50.3700,-2.937355,0.000000,75.358950,4
9.0800,553.705331,-2.410490,-2.417068,50.0648,51.8579,57.2673,-2.412284,0.000000,75.396988,4
9.0900,554.209852,-1.888778,-1.855260,51.5980,51.7400,54.0273,-1.879637,0.000000,75.433489,4
9.1000,554.738047,-1.373363,-1.357498,53.2301,52.0433,46.5827,-1.369036,0.000000,75.408093,4
9.1100,555.268560,-0.853779,-0.888526,52.6232,51.3344,49.1969,-0.863256,0.000000,75.362262,4
9.1200,555.778832,-0.338172,-0.355123,49.8217,52.1528,56.0731,-0.342795,0.000000,75.385509,4
9.1300,556.281221,0.179350,0.210251,51.1185,51.2050,55.2881,0.187777,0.000000,75.432515,4
9.1400,556.802601,0.696400,0.717954,52.9335,52.1256,47.2367,0.702279,0.000000,75.414460,4
9.1500,557.335735,1.212173,1.185103,52.8898,51.3184,47.9824,1.204790,0.000000,75.368311,4
9.1600,557.848857,1.730930,1.703520,50.3391,51.9853,55.2476,1.723454,0.000000,75.374846,4
9.1700,558.351798,2.246512,2.272421,50.5343,51.6842,56.2071,2.253578,0.000000,75.427891,4
9.1800,558.869567,2.766392,2.793560,53.0606,51.7011,48.7612,2.773802,0.000000,75.422000,4
9.1900,559.403578,-3.000918,-3.020295,52.9050,51.9965,46.8916,-3.006202,0.000000,75.374054,4
9.2000,559.921716,-2.482104,-2.513822,50.9784,51.3675,54.4275,-2.490754,0.000000,75.370373,4
9.2100,560.423020,-1.965522,-1.948372,49.9468,52.1666,56.4754,-1.960845,0.000000,75.419275,4
9.2200,560.937269,-1.449076,-1.414888,52.6950,51.1265,50.1384,-1.439752,0.000000,75.430623,4
9.2300,561.467179,-0.932154,-0.944980,52.8988,52.0608,46.0232,-0.935652,0.000000,75.379759,4
9.2400,561.989143,-0.418471,-0.451591,51.1502,51.0916,52.7978,-0.427503,0.000000,75.367404,4
9.2500,562.488632,0.099041,0.104073,49.7664,51.8591,56.6792,0.100413,0.000000,75.408145,4
9.2600,562.998289,0.611716,0.649485,51.8921,51.3088,51.3893,0.622017,0.000000,75.435031,4
9.2700,563.525322,1.129511,1.125672,53.2590,51.5935,46.0809,1.128464,0.000000,75.389148,4
9.2800,564.050991,1.642543,1.608119,51.3734,51.6385,50.9989,1.633155,0.000000,75.363765,4
9.2900,564.554261,2.160250,2.155518,50.0643,51.3952,57.0259,2.158959,0.000000,75.399345,4
9.3000,565.059959,2.675294,2.711091,51.2773,51.9345,52.7255,2.685057,0.000000,75.433944,4
9.3100,565.586634,-3.091418,-3.083083,53.4572,51.2372,46.7006,-3.089145,0.000000,75.401830,4
9.3200,566.113706,-2.574911,-2.609560,51.7701,51.9516,49.4513,-2.584361,0.000000,75.361935,4
9.3300,566.621665,-2.060762,-2.071708,50.0481,51.2043,56.5555,-2.063747,0.000000,75.392748,4
9.3400,567.122166,-1.543468,-1.512877,50.8259,51.7523,53.9496,-1.535125,0.000000,75.430511,4
9.3500,567.644954,-1.031616,-1.011692,52.9241,51.2640,47.0818,-1.026182,0.000000,75.413323,4
9.3600,568.171394,-0.514883,-0.546399,52.2705,51.3952,48.0947,-0.523479,0.000000,75.364325,4
9.3700,568.681891,-0.004127,-0.023723,49.8459,51.4487,55.1753,-0.009471,0.000000,75.382594,4
9.3800,569.179665,0.512029,0.536020,50.5228,51.1535,55.2973,0.518572,0.000000,75.425989,4
9.3900,569.696415,1.023611,1.050620,52.3710,51.6658,47.9159,1.030977,0.000000,75.420755,4
9.4000,570.224899,1.538743,1.515838,52.8332,51.0251,47.2536,1.532496,0.000000,75.372124,4
9.4100,570.738995,2.052215,2.023261,50.1906,51.8159,53.8501,2.044319,0.000000,75.371941,4
9.4200,571.238912,2.566519,2.584406,50.2619,51.0999,56.3807,2.571397,0.000000,75.420933,4
9.4300,571.750454,3.082127,3.112566,52.1624,51.7540,49.3807,3.090429,0.000000,75.425714,4
9.4400,572.280334,-2.688212,-2.699549,52.9283,51.2245,46.5672,-2.691304,0.000000,75.382346,4
